"","CASEID","V000","V001","V002","V003","V004","V005","V006","V007","V008","V008A","V009","V010","V011","V012","V013","V024","V101","V106","V107","V149","V190","V191","V190A","V191A","V501","V502","V503","V504","V505","V506","V701","V702","V704","V704A","V705","V714","V714A","V715","V716","V717","V719","V721","V729","V730","V731","V732","V739","V740","V741","V743A","V743B","V743C","V743D","V743E","V743F","V744A","V744B","V744C","V744D","V744E","V745A","V745B","V745C","V745D","V746","D005","D101A","D101B","D101C","D101D","D101E","D101F","D101G","D101H","D101I","D101J","D102","D103A","D103B","D103C","D103D","D103E","D103F","D103G","D104","D105A","D105B","D105C","D105D","D105E","D105F","D105G","D105H","D105I","D105J","D105K","D105L","D105M","D105N","D106","D107","D108","D109","D110A","D110B","D110C","D110D","D110E","D110F","D110G","D110H","D111","D112","D112A","D113","D114"
"781","    01180024  2","PH7",118,24,2,118,196601,10,2017,1414,43014,1,1985,1021,32,4,14,14,3,15,5,1,-119724,1,-102417,1,1,1,1,1,NA,3,15,6111,1,4,1,NA,15,9213,4,1,NA,5,30,2,1,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,3,3,NA,NA,NA,146128,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"783","    01180025  2","PH7",118,25,2,118,196601,10,2017,1414,43017,12,1981,984,35,5,14,14,3,15,5,1,-145893,1,-130543,1,1,1,1,1,NA,1,4,9329,1,9,1,NA,4,9214,4,1,NA,1,41,2,3,NA,NA,0,4,4,NA,4,NA,4,0,0,0,0,0,2,0,NA,NA,NA,306870,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"786","    01200003  2","PH7",120,3,2,120,235656,9,2017,1413,43007,12,1986,1044,30,4,14,14,1,3,1,1,-119844,1,-102546,1,1,1,1,1,NA,1,1,6111,1,4,0,0,1,0,0,NA,NA,1,40,0,NA,NA,NA,NA,4,4,NA,4,NA,4,0,0,0,0,0,2,0,NA,NA,NA,175157,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"787","    01200009  2","PH7",120,9,2,120,235656,9,2017,1413,43007,4,1986,1036,31,4,14,14,2,10,3,4,63350,4,94336,1,1,1,1,1,NA,3,15,9999,1,99,0,0,15,0,0,NA,NA,5,28,0,NA,NA,NA,NA,4,4,NA,4,NA,4,0,0,0,0,0,2,0,NA,NA,NA,175157,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"788","    01200013  2","PH7",120,13,2,120,235656,9,2017,1413,43002,7,1986,1039,31,4,14,14,3,13,5,3,10241,3,37259,1,1,1,1,1,NA,2,11,8321,1,8,1,NA,11,1221,1,1,NA,3,37,2,1,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,2,2,NA,NA,NA,175157,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"789","    01200014  2","PH7",120,14,2,120,235656,9,2017,1413,43000,1,1974,889,43,6,14,14,0,NA,0,1,-84902,2,-64994,1,1,2,1,1,NA,1,7,6111,1,4,1,NA,7,9213,4,1,NA,1,52,2,2,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,175157,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"790","    01200020  2","PH7",120,20,2,120,235656,9,2017,1413,42997,1,1996,1153,21,2,14,14,3,12,5,1,-81238,2,-61056,1,1,1,1,1,NA,2,9,7221,1,8,0,0,9,0,0,NA,NA,3,27,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,175157,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"791","    01200026  2","PH7",120,26,2,120,235656,9,2017,1413,42997,11,1993,1127,23,2,14,14,2,10,3,1,-84780,2,-64863,1,1,1,1,1,NA,1,7,6111,1,4,0,0,7,0,0,NA,NA,1,28,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,175157,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"792","    01210002  2","PH7",121,2,2,121,145630,8,2017,1412,42964,4,1970,844,47,7,14,14,1,2,1,1,-101934,1,-83299,1,1,1,1,1,NA,0,NA,6113,1,4,1,NA,0,6113,4,3,NA,0,49,2,1,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,108243,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"793","    01210004  2","PH7",121,4,2,121,145630,8,2017,1412,42969,7,1975,907,42,6,14,14,2,11,4,2,-38871,3,-15523,1,1,1,1,1,NA,2,11,9214,1,4,1,NA,11,9999,99,2,NA,3,41,2,2,NA,NA,0,4,4,NA,4,NA,4,0,0,0,0,0,3,3,NA,NA,NA,227311,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"795","    01210008  2","PH7",121,8,2,121,145630,8,2017,1412,42964,3,1980,963,37,5,14,14,2,9,3,1,-111468,1,-93545,1,1,1,1,1,NA,2,9,6111,1,4,1,NA,9,5221,7,1,NA,3,45,2,2,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,2,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","    01210010  2","PH7",121,10,2,121,145630,8,2017,1412,42968,9,1985,1029,31,4,14,14,2,8,3,2,-53142,2,-30861,1,1,1,1,1,NA,2,9,6113,1,4,1,NA,9,9214,4,1,NA,3,40,2,1,NA,NA,0,4,2,NA,4,NA,2,0,0,0,0,0,3,3,NA,NA,NA,108243,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"798","    01210020  2","PH7",121,20,2,121,145630,8,2017,1412,42964,8,1988,1064,29,3,14,14,2,8,3,1,-71088,2,-50148,1,1,1,1,1,NA,1,7,6113,1,4,1,NA,7,6113,4,1,NA,1,46,2,1,NA,NA,0,2,2,NA,4,NA,2,0,0,0,0,0,2,0,NA,NA,NA,108243,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"799","    01210024  2","PH7",121,24,2,121,145630,8,2017,1412,42964,3,1972,867,45,7,14,14,2,10,3,1,-138076,1,-122141,1,1,1,1,1,NA,1,2,6113,1,4,1,NA,2,9213,4,1,NA,1,53,2,2,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,108243,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"800","    01220008  6","PH7",122,8,6,122,115842,8,2017,1412,42972,1,1995,1141,22,2,14,14,3,15,5,3,37372,4,66416,1,1,1,1,1,NA,2,11,7231,2,8,1,NA,11,2222,1,2,NA,3,24,2,2,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,1,86103,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
